bug,loc,name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,productName,dataset
0,776,velocity,1.5,org.apache.velocity.anakia.AnakiaTask,15,4,0,22,89,51,1,22,11,0.826530612,0.857142857,1,0.8478260870000001,0.373333333,2,2,49.8,5,1.4667,velocity-1.5,PROMISE
7,244,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTStringLiteral,5,2,0,14,30,0,4,12,5,0.4,1.0,1,0.903225806,0.433333333,1,1,46.8,4,1.2,velocity-1.5,PROMISE
0,0,velocity,1.5,org.apache.velocity.context.InternalContextAdapter,0,1,0,61,0,0,58,4,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,velocity-1.5,PROMISE
0,17,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTWord,3,2,0,5,6,3,4,3,3,2.0,0.0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,velocity-1.5,PROMISE
0,41,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTText,5,2,0,9,13,8,4,7,5,0.75,1.0,0,0.903225806,0.4,0,0,7.0,1,0.6,velocity-1.5,PROMISE
2,136,velocity,1.5,org.apache.velocity.util.introspection.IntrospectorCacheImpl,6,1,0,5,25,0,1,4,6,0.4,1.0,1,0.0,0.458333333,0,0,21.0,5,1.8333,velocity-1.5,PROMISE
2,24,velocity,1.5,org.apache.velocity.runtime.parser.node.Node,24,1,0,44,24,276,37,7,24,2.0,0.0,0,0.0,0.244047619,0,0,0.0,1,1.0,velocity-1.5,PROMISE
0,5,velocity,1.5,org.apache.velocity.runtime.resource.ResourceManager,3,1,0,6,3,3,2,4,3,1.5,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,velocity-1.5,PROMISE
2,51,velocity,1.5,org.apache.velocity.runtime.resource.util.StringResourceRepositoryImpl,6,1,0,2,13,0,0,2,6,0.4,1.0,0,0.0,0.833333333,0,0,7.166666667,1,0.8333,velocity-1.5,PROMISE
1,67,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTMap,4,2,0,8,12,6,4,6,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,15.75,1,0.5,velocity-1.5,PROMISE
0,39,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTNotNode,5,2,0,8,10,10,4,6,5,2.0,0.0,0,0.903225806,0.4,1,2,6.8,1,0.6,velocity-1.5,PROMISE
1,3,velocity,1.5,org.apache.velocity.app.event.InvalidReferenceEventHandler,3,1,0,9,3,3,6,3,3,2.0,0.0,0,0.0,0.933333333,0,0,0.0,1,1.0,velocity-1.5,PROMISE
0,45,velocity,1.5,org.apache.velocity.anakia.XPathCache,3,1,0,4,8,1,3,1,0,0.5,1.0,0,0.0,0.5,0,0,13.66666667,2,0.6667,velocity-1.5,PROMISE
2,118,velocity,1.5,org.apache.velocity.runtime.parser.node.PropertyExecutor,5,2,1,8,23,4,2,6,3,0.25,1.0,1,0.571428571,0.457142857,0,0,22.4,2,0.8,velocity-1.5,PROMISE
3,102,velocity,1.5,org.apache.velocity.runtime.parser.node.BooleanPropertyExecutor,3,3,0,6,21,3,1,5,2,2.0,0.0,0,0.875,0.7222222220000001,2,2,33.0,3,1.0,velocity-1.5,PROMISE
2,5,velocity,1.5,org.apache.velocity.util.introspection.IntrospectorCache,5,1,0,4,5,10,2,2,5,2.0,0.0,0,0.0,0.6,0,0,0.0,1,1.0,velocity-1.5,PROMISE
2,33,velocity,1.5,org.apache.velocity.runtime.visitor.VMReferenceMungeVisitor,2,2,0,4,8,0,1,3,2,0.0,1.0,0,0.977272727,0.625,0,0,15.0,2,1.0,velocity-1.5,PROMISE
0,10,velocity,1.5,org.apache.velocity.runtime.log.Log4JLogSystem,2,2,0,2,4,1,0,2,2,2.0,0.0,0,0.8888888890000001,0.666666667,0,0,4.0,1,0.5,velocity-1.5,PROMISE
1,854,velocity,1.5,org.apache.velocity.runtime.parser.node.MathUtils,16,1,0,11,52,112,11,0,12,0.826666667,0.533333333,0,0.0,0.226666667,0,0,51.4375,18,4.5625,velocity-1.5,PROMISE
1,340,velocity,1.5,org.apache.velocity.runtime.visitor.NodeViewMode,43,2,0,44,52,897,0,44,41,0.011904762,1.0,0,0.505882353,0.06760411,0,0,6.860465116,4,1.0698,velocity-1.5,PROMISE
1,1,velocity,1.5,org.apache.velocity.util.RuntimeServicesAware,1,1,0,8,1,0,7,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,velocity-1.5,PROMISE
1,157,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTIntegerRange,4,2,0,9,22,6,4,7,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,38.25,1,0.5,velocity-1.5,PROMISE
2,580,velocity,1.5,org.apache.velocity.runtime.directive.VMProxyArg,11,1,0,13,40,0,2,11,10,0.663636364,1.0,3,0.0,0.246753247,0,0,50.72727273,3,1.1818,velocity-1.5,PROMISE
1,3,velocity,1.5,org.apache.velocity.app.event.EventHandlerMethodExecutor,3,1,0,9,3,3,8,1,3,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,velocity-1.5,PROMISE
0,4,velocity,1.5,org.apache.velocity.util.introspection.VelMethod,4,1,0,4,4,6,4,0,4,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,velocity-1.5,PROMISE
1,30,velocity,1.5,org.apache.velocity.runtime.parser.node.SetExecutor,5,1,3,6,6,0,5,1,4,0.625,1.0,1,0.0,0.466666667,0,0,4.6,2,1.0,velocity-1.5,PROMISE
1,129,velocity,1.5,org.apache.velocity.runtime.log.RuntimeLoggerLog,20,2,0,8,27,118,5,3,17,0.473684211,1.0,1,0.5,0.316666667,1,3,5.4,1,0.95,velocity-1.5,PROMISE
2,204,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTEQNode,5,2,0,11,26,10,4,9,5,2.0,0.0,0,0.903225806,0.4,2,2,39.8,1,0.6,velocity-1.5,PROMISE
0,470,velocity,1.5,org.apache.velocity.convert.WebMacro,10,1,0,3,40,39,0,3,4,0.962962963,1.0,0,0.0,0.388888889,0,0,45.7,8,2.3,velocity-1.5,PROMISE
2,90,velocity,1.5,org.apache.velocity.runtime.ParserPoolImpl,4,1,0,5,17,0,0,5,4,0.333333333,0.0,2,0.0,0.5,0,0,20.75,3,1.5,velocity-1.5,PROMISE
2,61,velocity,1.5,org.apache.velocity.app.event.implement.IncludeNotFound,3,1,0,5,12,0,0,5,3,0.875,0.75,1,0.0,0.5555555560000001,0,0,18.0,4,1.6667,velocity-1.5,PROMISE
1,1,velocity,1.5,org.apache.velocity.util.introspection.SecureIntrospectorControl,1,1,0,2,1,0,2,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,velocity-1.5,PROMISE
0,37,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTEscape,5,2,0,6,11,8,4,4,5,0.875,0.5,0,0.903225806,0.4,0,0,6.0,1,0.6,velocity-1.5,PROMISE
0,3,velocity,1.5,org.apache.velocity.util.introspection.VelPropertyGet,3,1,0,4,3,3,4,0,3,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,velocity-1.5,PROMISE
0,17,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTIncludeStatement,3,2,0,3,6,3,0,3,3,2.0,0.0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,velocity-1.5,PROMISE
8,487,velocity,1.5,org.apache.velocity.runtime.directive.VelocimacroProxy,15,2,0,19,50,39,3,16,12,0.811688312,1.0,1,0.333333333,0.237037037,0,0,30.73333333,3,1.2667,velocity-1.5,PROMISE
0,17,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTAssignment,3,2,0,5,6,3,4,3,3,2.0,0.0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,velocity-1.5,PROMISE
2,365,velocity,1.5,org.apache.velocity.app.event.EventCartridge,15,1,0,18,27,29,10,10,15,0.69047619,0.833333333,0,0.0,0.177777778,0,0,22.93333333,7,1.8,velocity-1.5,PROMISE
2,94,velocity,1.5,org.apache.velocity.exception.MethodInvocationException,8,5,0,48,15,6,45,3,8,0.80952381,1.0,0,0.666666667,0.375,1,1,10.0,2,1.0,velocity-1.5,PROMISE
1,1,velocity,1.5,org.apache.velocity.app.event.NullSetEventHandler,1,1,0,4,1,0,3,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,velocity-1.5,PROMISE
4,145,velocity,1.5,org.apache.velocity.runtime.log.Log,21,1,2,74,28,208,72,2,17,0.0,1.0,1,0.0,0.40952381,0,0,5.857142857,2,0.9524,velocity-1.5,PROMISE
3,161,velocity,1.5,org.apache.velocity.util.introspection.ClassMap,5,1,0,8,31,2,5,4,3,1.083333333,0.333333333,2,0.0,0.36,0,0,28.8,9,2.4,velocity-1.5,PROMISE
1,23,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTStop,4,2,0,9,8,6,4,7,4,2.0,0.0,0,0.933333333,0.392857143,0,0,4.75,1,0.5,velocity-1.5,PROMISE
1,731,velocity,1.5,org.apache.velocity.util.StringUtils,24,1,0,12,74,274,12,0,23,0.956521739,1.0,0,0.0,0.168478261,0,0,29.41666667,8,2.5833,velocity-1.5,PROMISE
0,37,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTBlock,4,2,0,10,10,6,4,8,4,2.0,0.0,0,0.933333333,0.392857143,1,1,8.25,1,0.5,velocity-1.5,PROMISE
0,32,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTElseIfStatement,5,2,0,10,11,10,4,8,5,2.0,0.0,0,0.903225806,0.371428571,1,2,5.4,1,0.6,velocity-1.5,PROMISE
3,220,velocity,1.5,org.apache.velocity.runtime.parser.node.NodeUtils,4,1,0,5,17,6,2,3,4,2.0,0.0,0,0.0,0.3125,0,0,54.0,14,4.0,velocity-1.5,PROMISE
3,272,velocity,1.5,org.apache.velocity.runtime.directive.Parse,4,3,0,11,30,6,0,11,4,2.0,0.0,0,0.727272727,0.4375,1,1,67.0,1,0.75,velocity-1.5,PROMISE
1,14,velocity,1.5,org.apache.velocity.runtime.log.LogChute,4,1,0,13,4,6,12,1,4,1.333333333,0.0,0,0.0,0.55,0,0,0.0,1,1.0,velocity-1.5,PROMISE
2,241,velocity,1.5,org.apache.velocity.runtime.log.LogManager,3,1,0,9,32,3,1,8,2,2.0,0.0,0,0.0,0.444444444,0,0,79.33333333,1,0.6667,velocity-1.5,PROMISE
2,352,velocity,1.5,org.apache.velocity.runtime.parser.ParserConstants,1,1,0,2,1,0,2,0,0,2.0,0.0,0,0.0,0.0,0,0,276.0,0,0.0,velocity-1.5,PROMISE
1,177,velocity,1.5,org.apache.velocity.app.FieldMethodizer,7,1,0,1,26,1,0,1,6,0.0,1.0,0,0.0,0.464285714,0,0,24.0,4,1.0,velocity-1.5,PROMISE
0,10,velocity,1.5,org.apache.velocity.runtime.log.AvalonLogSystem,2,2,0,2,4,1,0,2,2,2.0,0.0,0,0.8888888890000001,0.666666667,0,0,4.0,1,0.5,velocity-1.5,PROMISE
0,7,velocity,1.5,org.apache.velocity.runtime.log.LogSystem,2,1,0,8,2,1,7,1,2,2.0,0.0,0,0.0,0.625,0,0,0.0,1,1.0,velocity-1.5,PROMISE
8,1402,velocity,1.5,org.apache.velocity.runtime.RuntimeInstance,49,1,0,33,132,674,3,30,38,0.794507576,0.590909091,7,0.0,0.181632653,0,0,27.16326531,6,1.4286,velocity-1.5,PROMISE
2,274,velocity,1.5,org.apache.velocity.runtime.resource.loader.JarResourceLoader,8,2,0,9,39,8,0,9,5,0.5,1.0,0,0.611111111,0.375,0,0,33.0,7,2.25,velocity-1.5,PROMISE
0,50,velocity,1.5,org.apache.velocity.texen.util.FileUtil,4,1,0,0,12,6,0,0,4,2.0,0.0,0,0.0,0.5,0,0,11.5,2,1.0,velocity-1.5,PROMISE
5,245,velocity,1.5,org.apache.velocity.context.VMContext,23,1,0,9,52,0,1,8,22,0.672727273,0.2,2,0.0,0.186956522,0,0,9.434782609,4,1.1739,velocity-1.5,PROMISE
0,145,velocity,1.5,org.apache.velocity.texen.util.PropertiesUtil,4,1,0,1,25,6,0,1,2,2.0,0.0,0,0.0,0.875,0,0,35.25,2,1.0,velocity-1.5,PROMISE
3,211,velocity,1.5,org.apache.velocity.runtime.parser.ParserTreeConstants,1,1,0,3,1,0,3,0,0,2.0,0.0,0,0.0,0.0,0,0,168.0,0,0.0,velocity-1.5,PROMISE
0,28,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTEscapedDirective,4,2,0,7,10,6,4,5,4,2.0,0.0,0,0.933333333,0.392857143,0,0,6.0,1,0.5,velocity-1.5,PROMISE
5,12396,velocity,1.5,org.apache.velocity.runtime.parser.ParserTokenManager,90,1,0,5,123,575,1,4,10,0.804221995,0.272727273,1,0.0,0.338951311,0,0,136.3666667,201,12.8222,velocity-1.5,PROMISE
1,37,velocity,1.5,org.apache.velocity.runtime.log.LogChuteSystem,5,1,0,6,9,0,2,4,4,0.25,1.0,1,0.0,0.433333333,0,0,6.2,1,0.8,velocity-1.5,PROMISE
1,168,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTDivNode,4,2,0,11,21,6,4,9,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,41.0,1,0.5,velocity-1.5,PROMISE
5,316,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTMethod,6,2,0,20,37,0,5,17,6,0.533333333,1.0,1,0.875,0.4166666670000001,1,2,51.16666667,1,0.6667,velocity-1.5,PROMISE
0,86,velocity,1.5,org.apache.velocity.VelocityContext,10,3,0,8,20,3,6,2,10,0.5555555560000001,1.0,0,0.793103448,0.38,1,4,7.4,1,0.6,velocity-1.5,PROMISE
4,209,velocity,1.5,org.apache.velocity.Template,4,2,0,26,25,0,13,14,4,0.333333333,1.0,1,0.842105263,0.5,1,1,51.0,1,0.75,velocity-1.5,PROMISE
1,204,velocity,1.5,org.apache.velocity.exception.ParseErrorException,9,5,0,30,19,0,25,5,9,0.625,1.0,0,0.7777777779999999,0.355555556,0,0,21.11111111,1,0.4444,velocity-1.5,PROMISE
3,118,velocity,1.5,org.apache.velocity.runtime.parser.node.SetPropertyExecutor,4,2,0,5,21,0,1,4,2,0.333333333,1.0,1,0.571428571,0.541666667,0,0,28.25,2,1.0,velocity-1.5,PROMISE
1,1,velocity,1.5,org.apache.velocity.app.event.ReferenceInsertionEventHandler,1,1,0,5,1,0,4,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,velocity-1.5,PROMISE
1,66,velocity,1.5,org.apache.velocity.util.introspection.SecureUberspector,4,2,0,9,16,2,0,9,4,0.666666667,0.0,1,0.7,0.4375,1,1,15.25,1,0.75,velocity-1.5,PROMISE
2,357,velocity,1.5,org.apache.velocity.runtime.log.AvalonLogChute,10,1,1,12,46,0,1,11,7,0.814814815,0.5,1,0.0,0.422222222,0,0,34.1,2,1.1,velocity-1.5,PROMISE
0,565,velocity,1.5,org.apache.velocity.texen.ant.TexenTask,22,3,0,12,84,177,0,12,20,0.928571429,1.0,0,0.637931034,0.309090909,1,1,24.13636364,5,1.1364,velocity-1.5,PROMISE
0,18,velocity,1.5,org.apache.velocity.runtime.log.PrimordialLogSystem,3,2,0,4,7,3,0,4,3,2.0,0.0,0,0.7142857140000001,0.5,0,0,5.0,1,0.6667,velocity-1.5,PROMISE
0,2,velocity,1.5,org.apache.velocity.util.introspection.UberspectLoggable,2,1,0,4,2,1,2,2,2,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,velocity-1.5,PROMISE
1,154,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTGTNode,5,2,0,11,21,10,4,9,5,2.0,0.0,0,0.903225806,0.4,1,1,29.8,1,0.6,velocity-1.5,PROMISE
1,42,velocity,1.5,org.apache.velocity.app.event.implement.IncludeRelativePath,2,1,0,1,10,1,0,1,2,2.0,0.0,0,0.0,0.75,0,0,20.0,4,2.0,velocity-1.5,PROMISE
1,141,velocity,1.5,org.apache.velocity.runtime.log.HoldingLogChute,6,1,1,5,17,3,3,2,5,0.4,1.0,0,0.0,0.388888889,0,0,22.33333333,4,1.3333,velocity-1.5,PROMISE
9,226,velocity,1.5,org.apache.velocity.runtime.directive.Foreach,5,2,0,16,32,8,0,16,5,0.75,1.0,1,0.636363636,0.44,0,0,43.2,1,0.8,velocity-1.5,PROMISE
1,3,velocity,1.5,org.apache.velocity.exception.ExtendedParseException,3,1,0,5,3,3,5,0,3,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,velocity-1.5,PROMISE
1,62,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTIntegerLiteral,5,2,0,8,13,0,4,6,5,0.25,1.0,0,0.903225806,0.433333333,0,0,11.2,1,0.6,velocity-1.5,PROMISE
2,133,velocity,1.5,org.apache.velocity.runtime.Runtime,30,1,0,10,60,435,0,10,30,2.0,0.0,0,0.0,0.133333333,0,0,3.433333333,1,0.9667,velocity-1.5,PROMISE
4,680,velocity,1.5,org.apache.velocity.util.introspection.MethodMap,11,1,0,2,37,49,1,1,4,0.933333333,0.25,0,0.0,0.233766234,0,0,59.72727273,60,9.7273,velocity-1.5,PROMISE
9,264,velocity,1.5,org.apache.velocity.util.introspection.UberspectImpl,8,1,1,25,37,2,1,24,8,0.428571429,1.0,2,0.0,0.392857143,0,0,31.75,1,0.875,velocity-1.5,PROMISE
0,19,velocity,1.5,org.apache.velocity.runtime.directive.InputBase,2,2,2,6,6,1,2,4,1,2.0,0.0,0,0.875,0.75,0,0,8.5,2,1.0,velocity-1.5,PROMISE
1,375,velocity,1.5,org.apache.velocity.io.UnicodeInputStream,18,2,0,4,36,0,1,3,13,0.79144385,0.545454545,5,0.375,0.226890756,1,2,19.22222222,1,0.8333,velocity-1.5,PROMISE
0,20,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTElseStatement,4,2,0,6,7,6,4,4,4,2.0,0.0,0,0.933333333,0.4166666670000001,0,0,4.0,1,0.5,velocity-1.5,PROMISE
0,28,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTTrue,6,2,0,6,9,13,4,4,5,0.8,1.0,0,0.903225806,0.4,0,0,3.5,1,0.5,velocity-1.5,PROMISE
1,3,velocity,1.5,org.apache.velocity.util.introspection.IntrospectorCacheListener,3,1,0,4,3,3,3,1,3,2.0,0.0,0,0.0,0.7777777779999999,0,0,0.0,1,1.0,velocity-1.5,PROMISE
0,12,velocity,1.5,org.apache.velocity.runtime.parser.CharStream,12,1,0,3,12,66,3,0,12,2.0,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,velocity-1.5,PROMISE
0,23,velocity,1.5,org.apache.velocity.runtime.parser.Token,3,1,0,24,4,3,24,0,3,1.4375,0.0,2,0.0,0.5,0,0,4.0,2,1.0,velocity-1.5,PROMISE
0,0,velocity,1.5,org.apache.velocity.app.event.EventHandler,0,1,0,16,0,0,16,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,velocity-1.5,PROMISE
1,3,velocity,1.5,org.apache.velocity.runtime.ParserPool,3,1,0,4,3,3,2,2,3,2.0,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,velocity-1.5,PROMISE
3,991,velocity,1.5,org.apache.velocity.runtime.parser.VelocityCharStream,24,1,0,2,36,0,1,1,21,0.504347826,0.666666667,0,0.0,0.3125,0,0,39.66666667,7,1.5,velocity-1.5,PROMISE
2,280,velocity,1.5,org.apache.velocity.runtime.parser.TemplateParseException,9,4,0,4,19,8,1,3,8,0.75,1.0,0,0.75,0.333333333,1,2,29.88888889,10,2.1111,velocity-1.5,PROMISE
0,4,velocity,1.5,org.apache.velocity.runtime.RuntimeLogger,4,1,0,8,4,6,8,0,4,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,velocity-1.5,PROMISE
3,249,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTIdentifier,5,2,0,16,33,0,4,14,5,0.5,1.0,1,0.903225806,0.466666667,0,0,48.4,1,0.6,velocity-1.5,PROMISE
1,195,velocity,1.5,org.apache.velocity.runtime.resource.loader.JarHolder,6,1,0,4,33,0,1,3,6,0.4,1.0,1,0.0,0.5,0,0,30.83333333,2,1.1667,velocity-1.5,PROMISE
1,42,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTObjectArray,4,2,0,8,12,6,4,6,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,9.5,1,0.5,velocity-1.5,PROMISE
5,300,velocity,1.5,org.apache.velocity.runtime.VelocimacroManager,14,1,0,5,26,43,2,4,7,0.703296703,1.0,1,0.0,0.346153846,0,0,19.92857143,5,2.2143,velocity-1.5,PROMISE
1,1,velocity,1.5,org.apache.velocity.app.event.IncludeEventHandler,1,1,0,6,1,0,5,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,velocity-1.5,PROMISE
5,33,velocity,1.5,org.apache.velocity.runtime.RuntimeServices,33,1,0,64,33,528,56,14,33,2.0,0.0,0,0.0,0.222222222,0,0,0.0,1,1.0,velocity-1.5,PROMISE
2,81,velocity,1.5,org.apache.velocity.runtime.resource.ContentResource,2,2,0,10,14,1,6,5,2,2.0,0.0,0,0.941176471,1.0,1,1,39.5,1,0.5,velocity-1.5,PROMISE
1,40,velocity,1.5,org.apache.velocity.runtime.directive.Directive,8,1,5,19,9,16,12,8,8,0.761904762,1.0,1,0.0,0.3125,0,0,3.625,1,0.875,velocity-1.5,PROMISE
0,417,velocity,1.5,org.apache.velocity.servlet.VelocityServlet,18,3,0,10,62,149,0,10,6,1.019607843,0.444444444,1,0.6,0.338235294,1,2,21.66666667,5,1.1111,velocity-1.5,PROMISE
0,6,velocity,1.5,org.apache.velocity.runtime.log.NullLogSystem,2,2,0,2,3,1,0,2,2,2.0,0.0,0,0.8,0.666666667,0,0,2.0,1,0.5,velocity-1.5,PROMISE
1,151,velocity,1.5,org.apache.velocity.runtime.log.LogDisplayWrapper,16,2,0,3,24,106,1,2,11,0.333333333,1.0,1,0.558823529,0.5,1,6,8.25,2,1.0625,velocity-1.5,PROMISE
0,31,velocity,1.5,org.apache.velocity.runtime.directive.Literal,5,2,0,5,10,8,0,5,5,0.75,0.0,0,0.636363636,0.44,0,0,5.0,1,0.8,velocity-1.5,PROMISE
0,103,velocity,1.5,org.apache.velocity.util.SimplePool,5,1,0,2,6,0,2,0,4,0.4166666670000001,1.0,0,0.0,0.466666667,0,0,19.0,3,1.4,velocity-1.5,PROMISE
2,121,velocity,1.5,org.apache.velocity.runtime.parser.node.MapSetExecutor,4,2,0,3,17,0,1,2,2,0.5555555560000001,0.333333333,0,0.571428571,0.45,0,0,28.5,7,2.25,velocity-1.5,PROMISE
0,41,velocity,1.5,org.apache.velocity.anakia.TreeWalker,3,1,0,3,11,3,1,2,2,2.0,0.0,0,0.0,0.666666667,0,0,12.66666667,2,1.0,velocity-1.5,PROMISE
0,34,velocity,1.5,org.apache.velocity.anakia.XPathTool,4,1,0,6,10,6,1,5,4,2.0,0.0,0,0.0,0.5,0,0,7.5,1,0.75,velocity-1.5,PROMISE
0,23,velocity,1.5,org.apache.velocity.util.EnumerationIterator,4,1,0,1,7,0,1,0,4,0.333333333,1.0,0,0.0,0.625,0,0,4.5,1,0.75,velocity-1.5,PROMISE
1,138,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTSubtractNode,4,2,0,11,20,6,4,9,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,33.5,1,0.5,velocity-1.5,PROMISE
2,159,velocity,1.5,org.apache.velocity.runtime.resource.loader.ResourceLoader,12,1,6,16,28,40,12,5,11,0.848484848,0.833333333,2,0.0,0.238095238,0,0,11.75,2,1.0,velocity-1.5,PROMISE
2,53,velocity,1.5,org.apache.velocity.util.introspection.Info,6,1,1,16,12,9,16,0,5,0.6,1.0,0,0.0,0.444444444,0,0,7.333333333,1,0.6667,velocity-1.5,PROMISE
2,106,velocity,1.5,org.apache.velocity.context.InternalContextBase,13,1,1,7,23,34,2,5,12,0.8472222220000001,1.0,2,0.0,0.21978022,0,0,6.692307692000001,2,1.0,velocity-1.5,PROMISE
1,344,velocity,1.5,org.apache.velocity.runtime.visitor.BaseVisitor,44,1,2,45,86,946,2,43,44,1.0,1.0,1,0.0,0.064646465,0,0,6.772727272999999,1,0.9773,velocity-1.5,PROMISE
8,998,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTReference,14,2,0,22,66,27,8,16,13,0.764423077,1.0,1,0.7,0.253968254,1,2,69.14285714,18,2.2143,velocity-1.5,PROMISE
2,256,velocity,1.5,org.apache.velocity.runtime.directive.MacroParseException,6,4,0,5,14,0,2,3,5,0.9,1.0,0,0.75,0.375,1,3,41.33333333,10,3.1667,velocity-1.5,PROMISE
1,1,velocity,1.5,org.apache.velocity.app.event.MethodExceptionEventHandler,1,1,0,5,1,0,4,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,velocity-1.5,PROMISE
2,86,velocity,1.5,org.apache.velocity.runtime.parser.node.GetExecutor,4,2,0,6,16,0,1,5,3,0.166666667,1.0,1,0.666666667,0.5,0,0,20.0,1,0.5,velocity-1.5,PROMISE
0,52,velocity,1.5,org.apache.velocity.runtime.parser.node.ASTOrNode,5,2,0,8,11,10,4,6,5,2.0,0.0,0,0.903225806,0.4,1,1,9.4,1,0.6,velocity-1.5,PROMISE
1,43,velocity,1.5,org.apache.velocity.runtime.resource.util.StringResource,7,1,0,3,9,11,3,0,7,0.611111111,1.0,0,0.0,0.523809524,0,0,4.714285714,1,0.8571,velocity-1.5,PROMISE
1,13,velocity,1.5,org.apache.velocity.runtime.log.NullLogChute,5,1,1,3,6,10,1,2,5,2.0,0.0,0,0.0,0.48,0,0,1.6,1,0.8,velocity-1.5,PROMISE
1,17,velocity,1.5,org.apache.velocity.exception.ResourceNotFoundException,3,5,0,35,6,3,34,1,3,1.5,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,velocity-1.5,PROMISE
4,161,velocity,1.5,org.apache.velocity.context.InternalContextAdapterImpl,21,1,0,12,40,52,4,8,21,0.683333333,0.0,3,0.0,0.214285714,0,0,6.523809524,2,1.0476,velocity-1.5,PROMISE
1,99,velocity,1.5,org.apache.velocity.app.event.implement.EscapeReference,6,1,4,12,18,7,4,8,3,0.666666667,1.0,1,0.0,0.4166666670000001,0,0,15.0,4,1.8333,velocity-1.5,PROMISE
0,2,velocity,1.5,org.apache.velocity.runtime.directive.DirectiveConstants,0,1,0,1,0,0,1,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,velocity-1.5,PROMISE
5,603,velocity,1.5,org.apache.velocity.runtime.resource.ResourceManagerImpl,9,1,0,15,78,0,0,15,5,0.7386363640000001,0.727272727,3,0.0,0.422222222,0,0,64.77777778,8,1.8889,velocity-1.5,PROMISE
0,388,velocity,1.5,org.apache.velocity.runtime.parser.ParseException,5,3,2,16,18,0,15,1,4,0.666666667,0.5,1,0.8666666670000001,0.4,1,1,75.4,14,4.8,velocity-1.5,PROMISE
1,30,velocity,1.5,org.apache.velocity.runtime.parser.node.AbstractExecutor,5,1,3,6,6,0,5,1,4,0.625,1.0,1,0.0,0.466666667,0,0,4.6,2,1.0,velocity-1.5,PROMISE
2,108,velocity,1.5,org.apache.velocity.runtime.parser.node.PutExecutor,3,2,0,4,14,0,1,3,2,0.25,1.0,1,0.666666667,0.611111111,0,0,34.33333333,2,1.0,velocity-1.5,PROMISE
0,20,velocity,1.5,org.apache.velocity.runtime.resource.ResourceFactory,2,1,0,4,5,1,1,3,2,2.0,0.0,0,0.0,0.5,0,0,9.0,4,2.0,velocity-1.5,PROMISE
